id_referencia_some,id_element,client,element,property,pieza,datum
JOYSON_3118675_AB_12324, N36.1_Posición,JOYSON, N36.1,Posición,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N36.2_Posición,JOYSON, N36.2,Posición,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N36.3_Posición,JOYSON, N36.3,Posición,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N36.4_Posición,JOYSON, N36.4,Posición,12324.0,Sistema global de coordenadas
JOYSON_3127672_AB_1205441, N38 CILINDRE_Ø,JOYSON, N38 CILINDRE,Ø,1205441.0,nan
JOYSON_3127672_AB_1205441, N39_Ø,JOYSON, N39,Ø,1205441.0,nan
JOYSON_3118675_AB_12324, N36.6_Posición,JOYSON, N36.6,Posición,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N36.7_Posición,JOYSON, N36.7,Posición,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N36.8_Posición,JOYSON, N36.8,Posición,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N23_Posición,JOYSON, N23,Posición,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N25_Posición,JOYSON, N25,Posición,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N38_Ø,JOYSON, N38,Ø,12324.0,nan
JOYSON_3118675_AB_12324, N39_Ø,JOYSON, N39,Ø,12324.0,nan
JOYSON_3118675_AB_12324, N40_Ø,JOYSON, N40,Ø,12324.0,nan
JOYSON_3118675_AB_12324," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_12324, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3127672_AB_1205441, N40_Ø,JOYSON, N40,Ø,1205441.0,nan
JOYSON_3127672_AB_1205441," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3127672_AB_1205441, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_12324, N33.4_Posición,JOYSON, N33.4,Posición,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N33.8_Posición,JOYSON, N33.8,Posición,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N36.5_Posición,JOYSON, N36.5,Posición,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_12324, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,12324.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N33.1_Posición,JOYSON, N33.1,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N33.2_Posición,JOYSON, N33.2,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N33.3_Posición,JOYSON, N33.3,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N33.4_Posición,JOYSON, N33.4,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N33.6_Posición,JOYSON, N33.6,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N33.7_Posición,JOYSON, N33.7,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N33.8_Posición,JOYSON, N33.8,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N36.1_Posición,JOYSON, N36.1,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N36.2_Posición,JOYSON, N36.2,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N36.3_Posición,JOYSON, N36.3,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N36.4_Posición,JOYSON, N36.4,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N36.5_Posición,JOYSON, N36.5,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N36.6_Posición,JOYSON, N36.6,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N36.7_Posición,JOYSON, N36.7,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N36.8_Posición,JOYSON, N36.8,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,1232646.0,Sistema global de coordenadas
JOYSON_3127672_AB_1206212, N33.1_Posición,JOYSON, N33.1,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3127672_AB_1206212, N33.2_Posición,JOYSON, N33.2,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N33.5_Posición,JOYSON, N33.5,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N23_Posición,JOYSON, N23,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N25_Posición,JOYSON, N25,Posición,1232646.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232646, N38_Ø,JOYSON, N38,Ø,1232646.0,nan
JOYSON_3118675_AB_1232646, N39_Ø,JOYSON, N39,Ø,1232646.0,nan
JOYSON_3118675_AB_1232646, N40_Ø,JOYSON, N40,Ø,1232646.0,nan
JOYSON_3118675_AB_1232646," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_1232646, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_1232648, N33.1_Posición,JOYSON, N33.1,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N33.2_Posición,JOYSON, N33.2,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N33.3_Posición,JOYSON, N33.3,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N33.4_Posición,JOYSON, N33.4,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N33.5_Posición,JOYSON, N33.5,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N33.6_Posición,JOYSON, N33.6,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N33.7_Posición,JOYSON, N33.7,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N33.8_Posición,JOYSON, N33.8,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N36.1_Posición,JOYSON, N36.1,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N36.2_Posición,JOYSON, N36.2,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N36.3_Posición,JOYSON, N36.3,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N36.4_Posición,JOYSON, N36.4,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N36.5_Posición,JOYSON, N36.5,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N36.6_Posición,JOYSON, N36.6,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N36.7_Posición,JOYSON, N36.7,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N36.8_Posición,JOYSON, N36.8,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N23_Posición,JOYSON, N23,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N25_Posición,JOYSON, N25,Posición,1232648.0,Sistema global de coordenadas
JOYSON_3118675_AB_1232648, N38_Ø,JOYSON, N38,Ø,1232648.0,nan
JOYSON_3118675_AB_1232648, N39_Ø,JOYSON, N39,Ø,1232648.0,nan
JOYSON_3118675_AB_1232648, N40_Ø,JOYSON, N40,Ø,1232648.0,nan
JOYSON_3118675_AB_1232648," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_1232648, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3127672_AB_1206212, N33.3_Posición,JOYSON, N33.3,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3118675_AB_1234710, N33.1_Posición,JOYSON, N33.1,Posición,1234710.0,Sistema global de coordenadas
JOYSON_3118675_AB_1234710, N36.2_Posición,JOYSON, N36.2,Posición,1234710.0,Sistema global de coordenadas
JOYSON_3118675_AB_1234710, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,1234710.0,Sistema global de coordenadas
JOYSON_3118675_AB_1234710, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,1234710.0,Sistema global de coordenadas
JOYSON_3118675_AB_1234710, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,1234710.0,Sistema global de coordenadas
JOYSON_3118675_AB_1234710, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,1234710.0,Sistema global de coordenadas
JOYSON_3118675_AB_1234710, N23_Posición,JOYSON, N23,Posición,1234710.0,Sistema global de coordenadas
JOYSON_3118675_AB_1234710, N25_Posición,JOYSON, N25,Posición,1234710.0,Sistema global de coordenadas
JOYSON_3118675_AB_1234710, N38_Ø,JOYSON, N38,Ø,1234710.0,nan
JOYSON_3118675_AB_1234710, N39_Ø,JOYSON, N39,Ø,1234710.0,nan
JOYSON_3118675_AB_1234710, N40_Ø,JOYSON, N40,Ø,1234710.0,nan
JOYSON_3118675_AB_1234710," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_1234710, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_1236961CR, N33.2_Posición,JOYSON, N33.2,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N33.3_Posición,JOYSON, N33.3,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N33.4_Posición,JOYSON, N33.4,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N33.5_Posición,JOYSON, N33.5,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N33.6_Posición,JOYSON, N33.6,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N33.7_Posición,JOYSON, N33.7,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N33.8_Posición,JOYSON, N33.8,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N36.1_Posición,JOYSON, N36.1,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N36.2_Posición,JOYSON, N36.2,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N36.3_Posición,JOYSON, N36.3,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N36.4_Posición,JOYSON, N36.4,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N36.5_Posición,JOYSON, N36.5,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N36.6_Posición,JOYSON, N36.6,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3127672_AB_1206212, N33.5_Posición,JOYSON, N33.5,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N33.1_Posición,JOYSON, N33.1,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N36.8_Posición,JOYSON, N36.8,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N23_Posición,JOYSON, N23,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N25_Posición,JOYSON, N25,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961CR, N38_Ø,JOYSON, N38,Ø,1236961CR,nan
JOYSON_3118675_AB_1236961CR, N39_Ø,JOYSON, N39,Ø,1236961CR,nan
JOYSON_3118675_AB_1236961CR, N40_Ø,JOYSON, N40,Ø,1236961CR,nan
JOYSON_3118675_AB_1236961CR," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_1236961CR, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_1236961CR, N36.7_Posición,JOYSON, N36.7,Posición,1236961CR,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N36.5_Posición,JOYSON, N36.5,Posición,1236961.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N36.6_Posición,JOYSON, N36.6,Posición,1236961.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N36.7_Posición,JOYSON, N36.7,Posición,1236961.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N36.8_Posición,JOYSON, N36.8,Posición,1236961.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,1236961.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,1236961.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,1236961.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N23_Posición,JOYSON, N23,Posición,1236961.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N25_Posición,JOYSON, N25,Posición,1236961.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N38_Ø,JOYSON, N38,Ø,1236961.0,nan
JOYSON_3118675_AB_1236961, N39_Ø,JOYSON, N39,Ø,1236961.0,nan
JOYSON_3118675_AB_1236961, N40_Ø,JOYSON, N40,Ø,1236961.0,nan
JOYSON_3127672_AB_1206212, N33.7_Posición,JOYSON, N33.7,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3127672_AB_1206212, N33.8_Posición,JOYSON, N33.8,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3127672_AB_1206212, N36.1_Posición,JOYSON, N36.1,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3127672_AB_1206212, N36.2_Posición,JOYSON, N36.2,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3127672_AB_1206212, N36.3_Posición,JOYSON, N36.3,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N36.4_Posición,JOYSON, N36.4,Posición,1236961.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,1236961.0,Sistema global de coordenadas
JOYSON_3118675_AB_1236961," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_1236961, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_1237818A, N33.1_Posición,JOYSON, N33.1,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N33.2_Posición,JOYSON, N33.2,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N33.3_Posición,JOYSON, N33.3,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N33.4_Posición,JOYSON, N33.4,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N33.5_Posición,JOYSON, N33.5,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1243338A, N39_Ø,JOYSON, N39,Ø,1243338A,nan
JOYSON_3118675_AB_1237818A, N33.7_Posición,JOYSON, N33.7,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N33.8_Posición,JOYSON, N33.8,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N36.1_Posición,JOYSON, N36.1,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N36.2_Posición,JOYSON, N36.2,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N36.3_Posición,JOYSON, N36.3,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N36.4_Posición,JOYSON, N36.4,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N36.5_Posición,JOYSON, N36.5,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N36.6_Posición,JOYSON, N36.6,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N36.7_Posición,JOYSON, N36.7,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N36.8_Posición,JOYSON, N36.8,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,1237818A,Sistema global de coordenadas
JOYSON_3127672_AB_1206212, N36.4_Posición,JOYSON, N36.4,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N33.6_Posición,JOYSON, N33.6,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N23_Posición,JOYSON, N23,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N25_Posición,JOYSON, N25,Posición,1237818A,Sistema global de coordenadas
JOYSON_3118675_AB_1237818A, N38_Ø,JOYSON, N38,Ø,1237818A,nan
JOYSON_3118675_AB_1237818A, N39_Ø,JOYSON, N39,Ø,1237818A,nan
JOYSON_3118675_AB_1237818A, N40_Ø,JOYSON, N40,Ø,1237818A,nan
JOYSON_3118675_AB_1237818A," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_1237818A, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_1237818, N33.1_Posición,JOYSON, N33.1,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N33.2_Posición,JOYSON, N33.2,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N33.3_Posición,JOYSON, N33.3,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N33.4_Posición,JOYSON, N33.4,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N33.6_Posición,JOYSON, N33.6,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N33.7_Posición,JOYSON, N33.7,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N33.8_Posición,JOYSON, N33.8,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N36.1_Posición,JOYSON, N36.1,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N36.2_Posición,JOYSON, N36.2,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N36.3_Posición,JOYSON, N36.3,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N36.4_Posición,JOYSON, N36.4,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N36.5_Posición,JOYSON, N36.5,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N36.6_Posición,JOYSON, N36.6,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N36.7_Posición,JOYSON, N36.7,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N36.8_Posición,JOYSON, N36.8,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N30.1 / N40.1_PosiciónØ,JOYSON, N30.1 / N40.1,PosiciónØ,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N30.2 / N40.2_PosiciónØ,JOYSON, N30.2 / N40.2,PosiciónØ,1237818.0,Sistema global de coordenadas
JOYSON_3127672_AB_1206212, N36.5_Posición,JOYSON, N36.5,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3127672_AB_1206212, N36.6_Posición,JOYSON, N36.6,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3127672_AB_1206212, N36.7_Posición,JOYSON, N36.7,Posición,1206212.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N33.5_Posición,JOYSON, N33.5,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N30.3 / N39.1_PosiciónØ,JOYSON, N30.3 / N39.1,PosiciónØ,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N30.4 / N39.2_PosiciónØ,JOYSON, N30.4 / N39.2,PosiciónØ,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N23_Posición,JOYSON, N23,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N25_Posición,JOYSON, N25,Posición,1237818.0,Sistema global de coordenadas
JOYSON_3118675_AB_1237818, N38_Ø,JOYSON, N38,Ø,1237818.0,nan
JOYSON_3118675_AB_1237818, N39_Ø,JOYSON, N39,Ø,1237818.0,nan
JOYSON_3118675_AB_1237818, N40_Ø,JOYSON, N40,Ø,1237818.0,nan
JOYSON_3118675_AB_1237818," N7,1_∠XY",JOYSON," N7,1",∠XY,nan,nan
JOYSON_3118675_AB_1237818, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
JOYSON_3118675_AB_1238147A, N33.1_Posición,JOYSON, N33.1,Posición,1238147A,Sistema global de coordenadas
JOYSON_3118675_AB_1238147, N33.7_Posición,JOYSON, N33.7,Posición,1238147.0,Sistema global de coordenadas
JOYSON_3118675_AB_1238147, N33.8_Posición,JOYSON, N33.8,Posición,1238147.0,Sistema global de coordenadas
JOYSON_3118675_AB_1238147, N36.1_Posición,JOYSON, N36.1,Posición,1238147.0,Sistema global de coordenadas
JOYSON_3118675_AB_1238147, N36.2_Posición,JOYSON, N36.2,Posición,1238147.0,Sistema global de coordenadas
JOYSON_3118675_AB_1238147, N36.3_Posición,JOYSON, N36.3,Posición,1238147.0,Sistema global de coordenadas
JOYSON_3118675_AB_1238147, N36.4_Posición,JOYSON, N36.4,Posición,1238147.0,Sistema global de coordenadas
JOYSON_3118675_AB_1238409, N7.2_∠XY,JOYSON, N7.2,∠XY,nan,nan
